id_employee,age,genre,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
1421,29,F,Célibataire,Consulting,Manager,0,9,8,7,3,3,4,1,3,3,Oui,12.0,1,0,1,14,1,Autre,Frequent,7,7
1422,54,F,Célibataire,Consulting,Directeur Technique,6,29,20,7,4,3,4,4,2,3,Non,19.0,0,0,3,1,3,Transformation Digitale,Occasionnel,12,7
1423,58,F,Marié(e),Consulting,Directeur Technique,3,32,9,8,4,3,1,3,3,4,Oui,21.0,0,1,3,1,3,Transformation Digitale,Occasionnel,1,5
1424,55,M,Divorcé(e),Consulting,Directeur Technique,2,31,7,7,2,4,4,4,4,3,Non,13.0,0,2,4,1,4,Transformation Digitale,Occasionnel,0,0
1425,36,F,Célibataire,Commercial,Cadre Commercial,3,15,5,4,1,3,2,4,3,3,Oui,16.0,0,0,3,3,4,Marketing,Occasionnel,0,1
1427,31,F,Célibataire,Commercial,Représentant Commercial,1,1,1,0,2,1,3,2,3,3,Non,12.0,1,0,3,1,4,Infra & Cloud,Frequent,0,0
1428,30,F,Divorcé(e),Commercial,Cadre Commercial,7,8,3,2,4,3,1,2,3,3,Non,14.0,0,2,3,7,4,Marketing,Occasionnel,0,2
1430,31,F,Célibataire,Consulting,Directeur Technique,3,9,3,2,1,3,2,3,4,3,Non,11.0,0,0,3,8,5,Infra & Cloud,Occasionnel,1,0
1431,34,M,Divorcé(e),Consulting,Assistant de Direction,5,10,4,3,4,3,1,3,3,3,Non,14.0,0,2,2,1,4,Autre,Frequent,1,3
1433,31,F,Célibataire,Consulting,Assistant de Direction,1,1,1,0,1,2,2,3,4,3,Non,12.0,1,0,3,8,3,Infra & Cloud,Occasionnel,0,0
1434,27,M,Marié(e),Consulting,Consultant,0,6,5,0,2,3,1,2,4,3,Non,14.0,0,0,3,11,1,Infra & Cloud,Occasionnel,1,4
1435,36,M,Célibataire,Consulting,Consultant,1,10,10,4,1,2,4,3,2,3,Non,16.0,0,0,2,4,4,Infra & Cloud,Occasionnel,1,8
1436,36,F,Marié(e),Commercial,Cadre Commercial,4,11,3,2,3,2,1,1,2,3,Non,13.0,0,2,3,16,4,Marketing,Occasionnel,0,2
1438,47,M,Marié(e),Consulting,Assistant de Direction,7,17,6,5,1,3,4,3,2,3,Non,12.0,0,1,2,1,3,Entrepreunariat,Occasionnel,1,2
1439,25,M,Marié(e),Commercial,Représentant Commercial,3,6,3,2,1,2,1,1,3,3,Non,12.0,1,0,2,9,2,Infra & Cloud,Occasionnel,2,2
1440,37,M,Célibataire,Consulting,Consultant,0,7,6,5,3,4,3,1,1,3,Non,14.0,0,0,2,5,2,Entrepreunariat,Aucun,1,3
1441,56,F,Marié(e),Consulting,Assistant de Direction,2,5,3,2,1,3,1,4,4,4,Non,22.0,0,1,3,1,2,Infra & Cloud,Occasionnel,1,0
1443,47,F,Marié(e),Consulting,Directeur Technique,3,26,20,17,1,3,3,2,4,3,Non,19.0,0,2,2,2,4,Transformation Digitale,Occasionnel,5,6
1445,24,F,Marié(e),Commercial,Cadre Commercial,1,5,5,4,4,3,3,3,3,3,Oui,12.0,0,2,3,4,1,Transformation Digitale,Occasionnel,0,3
1446,32,M,Marié(e),Commercial,Cadre Commercial,4,7,4,3,4,3,4,3,2,3,Non,12.0,0,1,3,7,5,Marketing,Occasionnel,0,3
1447,34,F,Marié(e),Consulting,Consultant,5,7,5,4,4,2,2,1,2,3,Non,17.0,0,1,2,1,3,Infra & Cloud,Occasionnel,0,2
1448,41,M,Marié(e),Consulting,Assistant de Direction,2,7,4,2,2,4,3,1,2,3,Oui,12.0,0,0,5,5,5,Transformation Digitale,Occasionnel,0,3
1449,40,M,Divorcé(e),Consulting,Consultant,3,11,8,7,3,3,3,3,4,3,Non,11.0,0,2,2,9,4,Autre,Aucun,0,7
1453,31,M,Divorcé(e),Commercial,Cadre Commercial,1,13,13,7,1,3,4,1,3,3,Non,18.0,0,1,5,8,2,Infra & Cloud,Occasionnel,9,9
1457,46,M,Divorcé(e),Commercial,Cadre Commercial,4,28,7,7,1,3,4,1,4,3,Non,11.0,1,1,1,9,3,Marketing,Occasionnel,4,3
1458,39,F,Célibataire,Consulting,Consultant,2,11,1,0,1,2,1,2,4,4,Oui,23.0,1,0,2,2,3,Infra & Cloud,Aucun,0,0
1459,31,F,Célibataire,Consulting,Tech Lead,1,10,10,8,3,4,2,1,3,3,Non,11.0,1,0,2,1,5,Infra & Cloud,Frequent,4,7
1460,45,M,Divorcé(e),Consulting,Manager,2,24,7,7,2,1,1,2,3,3,Oui,18.0,0,1,2,20,3,Transformation Digitale,Occasionnel,0,7
1461,31,F,Célibataire,Ressources Humaines,Ressources Humaines,9,8,3,2,4,4,2,4,3,3,Non,18.0,0,0,3,8,2,Transformation Digitale,Occasionnel,0,2
1464,31,M,Marié(e),Consulting,Consultant,6,7,2,2,2,3,4,3,1,3,Oui,13.0,1,1,2,2,3,Infra & Cloud,Frequent,2,2
1465,45,M,Marié(e),Consulting,Tech Lead,4,10,3,1,2,3,4,4,4,3,Oui,18.0,0,2,4,29,3,Entrepreunariat,Occasionnel,1,2
1466,48,M,Divorcé(e),Commercial,Cadre Commercial,4,15,2,2,3,3,1,1,3,3,Non,11.0,0,3,3,7,3,Marketing,Occasionnel,2,2
1467,34,F,Marié(e),Ressources Humaines,Ressources Humaines,1,2,2,2,1,3,3,4,3,3,Non,15.0,1,0,0,9,4,Entrepreunariat,Occasionnel,2,2
1468,40,M,Divorcé(e),Consulting,Directeur Technique,2,16,9,8,4,2,2,3,3,3,Non,11.0,0,1,5,8,1,Transformation Digitale,Aucun,4,8
1469,28,M,Célibataire,Commercial,Cadre Commercial,0,6,5,4,4,3,1,4,3,3,Non,18.0,0,0,4,5,3,Transformation Digitale,Occasionnel,1,3
1471,44,M,Célibataire,Consulting,Consultant,3,7,5,2,3,2,3,4,3,3,Non,14.0,0,0,5,5,3,Infra & Cloud,Aucun,0,3
1472,53,M,Célibataire,Consulting,Directeur Technique,4,35,9,8,4,4,2,2,2,3,Non,12.0,0,0,2,2,3,Transformation Digitale,Occasionnel,8,8
1473,49,M,Marié(e),Consulting,Manager,2,20,3,2,1,3,3,2,2,3,Non,14.0,0,1,0,5,4,Entrepreunariat,Occasionnel,1,2
1474,40,M,Divorcé(e),Consulting,Assistant de Direction,2,8,3,1,3,3,3,3,4,3,Non,14.0,0,1,3,2,3,Transformation Digitale,Occasionnel,1,2
1475,44,M,Célibataire,Consulting,Assistant de Direction,1,6,5,2,4,3,2,3,2,3,Non,13.0,0,0,3,20,3,Infra & Cloud,Occasionnel,1,3
1477,33,M,Marié(e),Commercial,Cadre Commercial,0,5,4,3,4,3,1,1,3,3,Non,14.0,0,2,2,7,3,Transformation Digitale,Frequent,0,3
1478,34,M,Célibataire,Commercial,Cadre Commercial,3,15,13,9,4,1,1,4,3,3,Non,18.0,0,0,2,3,3,Autre,Occasionnel,3,12
1479,30,M,Marié(e),Commercial,Cadre Commercial,8,4,2,1,4,3,3,3,2,3,Non,15.0,0,2,2,16,1,Infra & Cloud,Occasionnel,2,2
1480,42,F,Célibataire,Consulting,Consultant,1,12,12,9,1,3,4,3,3,3,Non,13.0,0,0,3,9,2,Transformation Digitale,Frequent,5,8
1481,44,F,Marié(e),Commercial,Cadre Commercial,7,11,1,0,1,3,3,3,2,3,Non,12.0,0,1,4,1,5,Marketing,Frequent,0,0
1482,30,M,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,3,3,3,2,2,3,Non,13.0,0,2,2,7,3,Entrepreunariat,Aucun,0,0
1483,57,M,Marié(e),Consulting,Assistant de Direction,0,13,12,9,2,4,3,1,2,4,Non,24.0,0,1,2,1,2,Infra & Cloud,Occasionnel,2,8
1484,49,M,Divorcé(e),Consulting,Manager,3,29,8,7,3,3,2,2,3,3,Non,14.0,0,2,3,7,4,Infra & Cloud,Occasionnel,0,7
1485,34,M,Divorcé(e),Consulting,Directeur Technique,7,16,14,8,2,3,1,4,2,3,Non,14.0,0,2,3,15,3,Transformation Digitale,Frequent,6,9
1486,28,M,Marié(e),Commercial,Représentant Commercial,3,5,3,2,1,3,3,4,4,3,Non,15.0,1,1,3,1,3,Entrepreunariat,Frequent,1,2
1487,29,F,Célibataire,Commercial,Cadre Commercial,5,7,5,3,1,3,2,1,1,3,Non,11.0,1,0,4,13,3,Entrepreunariat,Frequent,0,0
1489,34,F,Célibataire,Commercial,Cadre Commercial,0,16,15,9,1,2,2,3,4,4,Oui,23.0,1,0,2,24,4,Transformation Digitale,Occasionnel,10,10
1492,35,M,Marié(e),Commercial,Représentant Commercial,1,1,1,0,4,3,3,1,3,3,Non,13.0,0,1,3,7,1,Infra & Cloud,Occasionnel,0,0
1494,24,M,Célibataire,Consulting,Consultant,2,4,0,0,2,3,1,3,2,3,Oui,11.0,1,0,2,9,3,Transformation Digitale,Frequent,0,0
1495,24,F,Marié(e),Commercial,Représentant Commercial,1,1,1,0,4,3,2,3,3,3,Non,13.0,0,1,2,13,2,Infra & Cloud,Aucun,0,0
1496,44,M,Célibataire,Consulting,Tech Lead,5,16,2,2,2,3,3,2,2,3,Oui,18.0,0,0,2,2,1,Transformation Digitale,Frequent,2,2
1497,29,M,Divorcé(e),Commercial,Cadre Commercial,1,10,10,7,3,2,3,3,3,3,Non,14.0,0,2,3,19,3,Infra & Cloud,Occasionnel,0,4
1499,30,M,Divorcé(e),Ressources Humaines,Ressources Humaines,0,6,5,3,3,3,3,1,4,4,Non,21.0,0,1,3,1,3,Infra & Cloud,Occasionnel,1,3
1501,55,M,Marié(e),Consulting,Manager,0,4,3,2,4,3,3,2,3,3,Oui,16.0,0,0,2,4,4,Infra & Cloud,Occasionnel,1,2
1502,33,F,Marié(e),Consulting,Consultant,8,8,5,4,1,2,2,4,3,3,Non,11.0,0,0,5,4,4,Transformation Digitale,Occasionnel,0,2
1503,47,F,Marié(e),Commercial,Cadre Commercial,3,11,5,4,3,3,3,3,2,3,Oui,17.0,0,1,4,14,3,Transformation Digitale,Occasionnel,1,2
1504,28,M,Célibataire,Consulting,Consultant,7,8,0,0,3,2,1,3,2,3,Non,11.0,1,0,2,2,2,Transformation Digitale,Frequent,0,0
1506,28,M,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,1,2,3,4,1,3,Non,14.0,0,1,2,1,3,Infra & Cloud,Occasionnel,0,0
1507,28,M,Célibataire,Commercial,Cadre Commercial,0,5,4,2,3,3,1,4,3,3,Non,14.0,0,0,5,7,3,Infra & Cloud,Frequent,1,3
1509,49,F,Marié(e),Consulting,Consultant,4,10,3,2,3,2,1,1,3,4,Non,25.0,0,1,3,3,2,Transformation Digitale,Occasionnel,1,2
1513,29,F,Marié(e),Consulting,Consultant,0,4,3,2,4,3,2,3,3,3,Non,13.0,0,3,3,2,1,Infra & Cloud,Frequent,0,2
1514,28,M,Marié(e),Consulting,Tech Lead,1,8,8,6,3,1,2,2,2,3,Non,14.0,0,2,2,29,1,Infra & Cloud,Occasionnel,1,7
1515,33,M,Célibataire,Consulting,Manager,2,14,0,0,4,3,3,1,3,3,Oui,17.0,0,0,6,8,5,Infra & Cloud,Occasionnel,0,0
1516,32,M,Célibataire,Consulting,Senior Manager,2,10,5,2,3,3,4,2,4,4,Non,25.0,0,0,5,10,3,Transformation Digitale,Occasionnel,0,0
1520,54,F,Divorcé(e),Consulting,Senior Manager,3,26,14,9,2,3,4,1,3,4,Non,20.0,0,1,2,11,4,Transformation Digitale,Frequent,1,12
1522,29,M,Célibataire,Consulting,Assistant de Direction,6,11,9,7,1,2,1,3,1,3,Non,13.0,1,0,2,1,4,Entrepreunariat,Occasionnel,0,7
1523,44,M,Marié(e),Consulting,Directeur Technique,3,24,20,6,4,3,1,3,4,3,Non,13.0,0,1,1,28,3,Infra & Cloud,Occasionnel,14,17
1525,39,F,Célibataire,Consulting,Tech Lead,4,9,2,0,2,3,2,4,3,3,Non,18.0,0,0,3,6,3,Infra & Cloud,Occasionnel,2,2
1527,46,F,Marié(e),Commercial,Senior Manager,8,23,13,12,3,3,2,4,4,3,Non,12.0,0,1,2,3,3,Infra & Cloud,Occasionnel,5,1
1529,35,F,Célibataire,Consulting,Manager,1,11,11,8,4,2,2,4,1,3,Non,19.0,0,0,3,16,3,Infra & Cloud,Occasionnel,3,3
1533,23,M,Célibataire,Consulting,Consultant,0,5,4,3,1,3,3,2,3,3,Non,14.0,0,0,2,20,1,Infra & Cloud,Occasionnel,1,2
1534,40,M,Célibataire,Consulting,Consultant,3,15,5,4,4,3,1,2,1,3,Non,14.0,1,0,3,9,4,Infra & Cloud,Occasionnel,1,0
1535,34,M,Marié(e),Commercial,Cadre Commercial,1,10,10,9,4,2,3,4,3,3,Oui,14.0,0,0,3,1,3,Entrepreunariat,Occasionnel,8,6
1537,31,F,Célibataire,Consulting,Assistant de Direction,1,7,7,2,4,3,3,1,1,3,Non,12.0,1,0,2,3,3,Infra & Cloud,Frequent,7,7
1539,50,M,Célibataire,Consulting,Directeur Technique,1,32,32,6,3,1,4,4,3,3,Oui,13.0,0,0,2,22,5,Transformation Digitale,Frequent,13,9
1541,34,M,Marié(e),Commercial,Représentant Commercial,0,12,11,10,2,3,3,2,3,4,Oui,25.0,0,1,4,7,2,Entrepreunariat,Occasionnel,5,7
1542,42,M,Marié(e),Consulting,Consultant,4,4,1,0,3,2,2,2,3,3,Non,14.0,0,1,3,2,3,Transformation Digitale,Occasionnel,0,0
1543,37,M,Marié(e),Consulting,Assistant de Direction,1,10,10,8,1,3,4,1,3,3,Non,17.0,0,0,2,13,3,Transformation Digitale,Occasionnel,3,7
1544,29,F,Marié(e),Consulting,Manager,3,9,7,7,3,1,1,3,3,3,Non,13.0,0,1,3,8,1,Autre,Occasionnel,0,7
1545,33,M,Célibataire,Consulting,Tech Lead,1,5,5,3,4,2,2,4,3,3,Non,13.0,0,0,2,25,3,Infra & Cloud,Occasionnel,0,2
1546,45,M,Marié(e),Consulting,Assistant de Direction,4,8,5,4,4,3,4,4,3,4,Non,20.0,0,1,3,28,3,Entrepreunariat,Occasionnel,0,3
1547,42,M,Marié(e),Consulting,Manager,2,24,20,8,4,3,4,3,1,3,Oui,14.0,0,1,3,2,3,Infra & Cloud,Frequent,13,9
1548,40,M,Marié(e),Commercial,Cadre Commercial,0,9,8,4,1,3,1,4,4,3,Non,12.0,0,0,5,9,2,Transformation Digitale,Occasionnel,7,1
1549,33,M,Marié(e),Consulting,Consultant,1,15,15,14,2,3,3,2,3,3,Oui,12.0,0,1,3,28,4,Infra & Cloud,Occasionnel,5,7
1550,40,M,Célibataire,Ressources Humaines,Senior Manager,1,21,21,7,3,3,4,4,3,4,Oui,21.0,0,0,2,6,2,Transformation Digitale,Occasionnel,7,7
1551,24,M,Divorcé(e),Consulting,Consultant,0,2,1,1,3,2,1,2,3,3,Non,14.0,0,3,3,21,2,Entrepreunariat,Occasionnel,0,0
1552,40,M,Divorcé(e),Consulting,Manager,3,8,2,2,4,3,4,3,3,3,Oui,18.0,0,0,2,8,2,Infra & Cloud,Aucun,2,2
1553,45,M,Divorcé(e),Consulting,Manager,1,10,10,8,1,3,2,1,3,3,Non,12.0,0,3,4,1,4,Entrepreunariat,Occasionnel,7,7
1554,35,F,Marié(e),Commercial,Représentant Commercial,0,6,5,3,2,2,3,1,3,4,Non,23.0,0,2,5,28,4,Infra & Cloud,Occasionnel,4,2
1555,32,F,Marié(e),Consulting,Assistant de Direction,3,12,7,1,4,2,2,1,3,3,Non,12.0,0,1,2,5,2,Infra & Cloud,Occasionnel,2,5
1556,36,M,Célibataire,Commercial,Représentant Commercial,3,7,3,2,3,3,4,4,2,4,Oui,21.0,0,0,3,2,4,Infra & Cloud,Occasionnel,1,2
1557,48,F,Divorcé(e),Commercial,Cadre Commercial,8,18,8,7,3,3,3,3,3,3,Non,14.0,0,1,2,16,4,Infra & Cloud,Occasionnel,7,7
1558,29,M,Marié(e),Consulting,Assistant de Direction,6,5,1,0,3,4,3,1,2,3,Non,18.0,0,2,2,9,3,Infra & Cloud,Occasionnel,0,0
1560,33,M,Marié(e),Commercial,Cadre Commercial,2,8,2,2,1,3,1,4,1,3,Non,13.0,0,1,6,8,4,Infra & Cloud,Occasionnel,2,2
1562,30,M,Marié(e),Commercial,Cadre Commercial,1,10,10,8,2,2,1,4,3,3,Non,11.0,1,1,4,1,3,Infra & Cloud,Occasionnel,6,7
1563,38,M,Marié(e),Ressources Humaines,Ressources Humaines,3,10,6,3,3,3,3,3,3,3,Non,11.0,0,0,2,10,4,Ressources Humaines,Frequent,1,2
1564,35,M,Célibataire,Consulting,Consultant,1,3,3,0,4,2,1,2,3,3,Non,19.0,0,0,3,1,3,Transformation Digitale,Occasionnel,1,2
1568,30,M,Marié(e),Commercial,Cadre Commercial,3,9,4,2,3,3,2,2,3,3,Non,12.0,0,1,3,29,4,Entrepreunariat,Occasionnel,1,3
1569,35,F,Divorcé(e),Consulting,Consultant,1,1,1,0,1,3,1,4,3,3,Oui,12.0,1,1,2,2,3,Infra & Cloud,Occasionnel,0,0
1572,53,F,Marié(e),Consulting,Tech Lead,0,34,33,7,3,2,4,2,3,3,Non,16.0,1,1,4,2,5,Entrepreunariat,Occasionnel,1,9
1573,38,M,Marié(e),Consulting,Tech Lead,4,7,5,2,3,3,2,1,3,3,Non,11.0,1,2,2,2,3,Transformation Digitale,Occasionnel,1,4
1574,32,M,Marié(e),Consulting,Assistant de Direction,4,9,6,5,4,3,1,2,2,3,Non,14.0,0,1,3,1,4,Entrepreunariat,Aucun,1,2
1576,48,F,Marié(e),Consulting,Assistant de Direction,8,10,8,2,3,3,1,4,2,3,Non,12.0,0,1,3,15,4,Autre,Occasionnel,7,6
1577,34,M,Célibataire,Consulting,Assistant de Direction,1,1,1,0,1,3,4,3,1,3,Non,13.0,0,0,4,7,4,Transformation Digitale,Occasionnel,0,0
1578,55,M,Marié(e),Commercial,Senior Manager,1,36,36,6,3,2,4,3,3,4,Non,21.0,0,1,3,26,5,Marketing,Occasionnel,2,13
1580,34,M,Marié(e),Consulting,Assistant de Direction,9,9,2,2,2,3,4,2,2,3,Non,17.0,0,1,3,1,4,Infra & Cloud,Occasionnel,2,1
1581,26,F,Marié(e),Consulting,Assistant de Direction,1,1,1,0,1,3,4,1,3,4,Non,21.0,0,0,5,3,3,Infra & Cloud,Occasionnel,0,0
1582,38,M,Marié(e),Commercial,Cadre Commercial,0,10,9,8,3,3,2,4,3,3,Non,11.0,0,1,3,14,3,Infra & Cloud,Occasionnel,7,7
1583,38,F,Célibataire,Commercial,Cadre Commercial,2,8,3,2,2,3,2,2,4,3,Non,12.0,0,0,5,16,3,Infra & Cloud,Occasionnel,1,2
1585,36,F,Célibataire,Commercial,Cadre Commercial,6,15,1,0,2,3,3,1,3,3,Non,13.0,0,0,5,1,4,Infra & Cloud,Occasionnel,0,0
1586,29,M,Célibataire,Consulting,Consultant,1,10,10,9,2,3,1,4,3,3,Oui,18.0,0,0,3,3,1,Transformation Digitale,Occasionnel,1,5
1587,35,F,Célibataire,Consulting,Manager,3,10,5,2,1,3,3,3,3,3,Oui,16.0,0,0,4,10,4,Transformation Digitale,Occasionnel,0,4
1588,39,M,Marié(e),Commercial,Cadre Commercial,2,11,7,6,4,4,3,1,3,3,Non,11.0,0,1,3,6,3,Transformation Digitale,Occasionnel,7,6
1590,29,M,Divorcé(e),Consulting,Manager,1,6,6,4,1,3,4,4,4,3,Non,19.0,0,1,0,2,1,Infra & Cloud,Frequent,1,3
1591,50,M,Marié(e),Commercial,Senior Manager,4,27,1,0,3,3,3,3,3,3,Oui,16.0,0,1,2,9,3,Marketing,Occasionnel,0,0
1592,23,M,Marié(e),Consulting,Assistant de Direction,2,4,2,2,4,4,3,4,3,3,Non,16.0,0,1,2,10,3,Entrepreunariat,Occasionnel,2,2
1594,36,M,Marié(e),Consulting,Consultant,3,9,3,2,1,4,1,4,3,3,Oui,13.0,0,1,3,6,4,Infra & Cloud,Frequent,0,2
1595,42,M,Célibataire,Consulting,Senior Manager,8,24,1,0,4,2,4,4,3,4,Non,22.0,0,0,2,9,2,Autre,Occasionnel,0,1
1596,35,M,Marié(e),Consulting,Consultant,1,10,10,9,2,4,3,4,2,3,Non,17.0,0,2,3,28,3,Infra & Cloud,Occasionnel,6,8
1597,34,M,Marié(e),Consulting,Manager,1,8,8,2,4,2,3,2,2,3,Non,14.0,0,1,3,10,4,Entrepreunariat,Frequent,7,7
1598,40,F,Marié(e),Commercial,Cadre Commercial,1,5,5,4,4,3,1,3,3,3,Non,15.0,0,1,2,14,2,Infra & Cloud,Occasionnel,1,2
1599,43,M,Divorcé(e),Consulting,Consultant,5,8,6,4,4,4,2,3,3,3,Non,12.0,0,1,0,27,3,Entrepreunariat,Occasionnel,0,2
1601,35,M,Marié(e),Consulting,Consultant,1,1,1,0,3,2,4,4,2,3,Non,18.0,0,1,5,7,2,Infra & Cloud,Occasionnel,0,1
1602,46,M,Célibataire,Commercial,Senior Manager,1,27,26,0,4,4,1,2,1,3,Non,15.0,0,0,5,1,4,Infra & Cloud,Occasionnel,0,12
1604,28,M,Marié(e),Consulting,Consultant,1,1,1,1,3,3,2,3,3,3,Oui,17.0,1,3,3,24,3,Transformation Digitale,Occasionnel,0,0
1605,22,F,Marié(e),Consulting,Assistant de Direction,1,4,4,2,2,2,3,2,2,3,Oui,14.0,0,0,2,26,2,Autre,Aucun,1,3
1606,50,M,Marié(e),Consulting,Manager,2,32,30,8,2,3,3,3,3,3,Oui,15.0,0,1,3,20,5,Transformation Digitale,Frequent,12,13
1607,32,F,Marié(e),Consulting,Assistant de Direction,3,6,3,2,2,4,4,4,3,3,Non,17.0,0,2,3,5,4,Autre,Occasionnel,0,2
1608,44,F,Divorcé(e),Consulting,Directeur Technique,0,23,22,7,2,3,4,4,2,3,Oui,14.0,0,1,4,7,3,Transformation Digitale,Occasionnel,1,10
1609,30,M,Marié(e),Consulting,Assistant de Direction,1,6,6,4,2,2,2,2,2,3,Non,12.0,0,1,3,7,3,Transformation Digitale,Occasionnel,1,1
1611,45,F,Célibataire,Consulting,Consultant,1,10,10,7,3,1,1,1,3,3,Oui,14.0,0,0,3,5,5,Transformation Digitale,Occasionnel,1,4
1612,45,M,Marié(e),Commercial,Cadre Commercial,1,10,10,7,1,2,1,1,3,3,Non,15.0,0,1,2,26,3,Marketing,Aucun,4,5
1613,31,M,Célibataire,Commercial,Cadre Commercial,7,10,5,2,4,3,1,4,3,3,Non,13.0,0,0,3,2,4,Autre,Frequent,0,3
1614,36,F,Marié(e),Consulting,Tech Lead,9,7,3,2,3,3,3,2,3,3,Oui,12.0,0,2,2,12,4,Infra & Cloud,Occasionnel,1,1
1615,34,M,Divorcé(e),Consulting,Tech Lead,1,9,9,7,3,4,4,1,3,3,Non,13.0,0,1,3,10,4,Infra & Cloud,Frequent,7,2
1617,49,F,Marié(e),Consulting,Consultant,1,10,9,6,3,3,1,4,2,3,Non,14.0,0,1,3,25,4,Infra & Cloud,Occasionnel,1,4
1618,39,M,Marié(e),Consulting,Tech Lead,2,10,7,7,2,3,1,4,3,3,Non,13.0,0,3,3,10,5,Transformation Digitale,Occasionnel,7,7
1619,27,M,Divorcé(e),Consulting,Consultant,1,7,7,7,4,2,1,1,3,3,Non,11.0,0,2,3,19,3,Autre,Occasionnel,0,7
1621,35,M,Marié(e),Consulting,Assistant de Direction,1,16,16,15,2,4,1,4,3,3,Non,11.0,0,0,2,18,5,Infra & Cloud,Occasionnel,1,10
1622,28,F,Divorcé(e),Consulting,Tech Lead,0,6,5,3,2,1,1,2,2,4,Non,21.0,0,1,5,27,3,Transformation Digitale,Occasionnel,0,0
1623,21,M,Célibataire,Consulting,Assistant de Direction,1,3,2,2,3,3,4,3,3,3,Non,18.0,0,0,2,5,1,Transformation Digitale,Occasionnel,2,2
1624,18,F,Célibataire,Commercial,Représentant Commercial,1,0,0,0,2,3,4,3,4,3,Oui,12.0,1,0,2,3,2,Transformation Digitale,Frequent,0,0
1625,47,F,Marié(e),Ressources Humaines,Senior Manager,3,27,5,2,4,3,3,3,3,3,Non,11.0,0,1,2,26,4,Infra & Cloud,Occasionnel,1,0
1627,39,M,Divorcé(e),Consulting,Consultant,0,11,10,8,3,2,3,4,3,3,Non,15.0,0,1,3,3,2,Transformation Digitale,Occasionnel,0,7
1628,40,F,Marié(e),Consulting,Tech Lead,1,18,18,15,1,2,3,4,3,3,Non,13.0,0,2,2,15,3,Infra & Cloud,Occasionnel,14,12
1630,35,F,Marié(e),Consulting,Manager,1,15,14,11,3,3,3,4,3,3,Non,12.0,0,1,5,8,4,Infra & Cloud,Aucun,2,9
1631,37,M,Marié(e),Consulting,Tech Lead,3,9,4,3,3,3,3,1,2,3,Non,17.0,0,3,2,19,3,Infra & Cloud,Occasionnel,0,2
1633,39,F,Célibataire,Consulting,Tech Lead,0,10,9,2,1,3,3,4,1,3,Non,13.0,0,0,2,4,3,Transformation Digitale,Frequent,3,8
1635,45,F,Divorcé(e),Consulting,Tech Lead,1,10,10,7,4,2,4,1,3,3,Non,19.0,0,2,3,2,2,Autre,Occasionnel,3,9
1638,38,F,Marié(e),Consulting,Tech Lead,3,10,5,4,4,2,3,4,4,3,Oui,19.0,0,1,6,2,2,Transformation Digitale,Occasionnel,0,2
1639,35,M,Marié(e),Commercial,Cadre Commercial,9,15,13,12,4,2,1,3,3,3,Non,17.0,1,0,3,10,3,Transformation Digitale,Occasionnel,6,0
1640,37,F,Marié(e),Consulting,Assistant de Direction,1,8,8,4,2,3,2,1,1,3,Non,11.0,0,1,2,10,3,Transformation Digitale,Occasionnel,7,7
1641,40,F,Célibataire,Consulting,Tech Lead,6,18,4,2,3,3,4,4,2,3,Oui,15.0,0,0,2,16,3,Infra & Cloud,Occasionnel,3,3
1642,44,M,Marié(e),Ressources Humaines,Ressources Humaines,4,14,10,7,1,3,4,3,3,3,Oui,11.0,0,0,3,1,5,Ressources Humaines,Frequent,0,2
1644,48,M,Marié(e),Consulting,Senior Manager,2,23,2,2,3,2,4,2,3,4,Non,25.0,0,1,3,4,5,Transformation Digitale,Frequent,2,2
1645,35,M,Divorcé(e),Commercial,Cadre Commercial,6,7,2,2,1,1,4,4,2,3,Oui,14.0,1,2,2,15,2,Transformation Digitale,Occasionnel,2,2
1646,24,F,Célibataire,Consulting,Assistant de Direction,1,6,6,3,1,3,4,3,3,3,Oui,13.0,0,0,2,2,1,Entrepreunariat,Frequent,1,3
1647,27,F,Marié(e),Consulting,Assistant de Direction,7,5,3,2,2,4,3,1,3,3,Non,17.0,0,0,0,8,3,Transformation Digitale,Occasionnel,0,2
1648,27,M,Célibataire,Consulting,Assistant de Direction,2,6,4,2,4,3,4,3,2,3,Non,13.0,0,0,0,2,3,Transformation Digitale,Frequent,1,2
1649,40,M,Célibataire,Consulting,Consultant,3,10,4,2,1,3,1,2,1,3,Oui,14.0,1,0,3,7,3,Infra & Cloud,Occasionnel,0,3
1650,29,M,Célibataire,Commercial,Cadre Commercial,9,8,5,2,3,2,3,3,3,3,Non,11.0,0,0,2,10,3,Transformation Digitale,Occasionnel,1,4
1651,36,F,Marié(e),Consulting,Manager,4,9,3,2,2,3,1,3,3,3,Non,12.0,0,2,6,5,4,Infra & Cloud,Occasionnel,0,2
